Index,id,title,lon,lat,state,city,county,neighborhood,description,price,baths,beds,num_of_units,sqft,lot_size,days_on_market,year_built,tax,tax_history,videos,virtual_tours,parking_spots,parking_type,walkscore,mls_id,image,extra_images,zipcode,address,type,property_type,property_sub_type,status,listhub_key,broker_name,broker_number,broker_url,source,mls_name,original_source,architecture_style,has_pool,is_water_front,heating_system,cooling_system,view_type,schools,parcel_number,neighborhood_id,url,disclaimer,listing_date,modification_timestamp,created_at,updated_at
373,5642319,"Single Family Residence - Harbor City, CA",-118.3002167,33.80062103,CA,Los Angeles,LOS ANGELES,Harbor City,"Wonderful freestanding, 4 bedroom 2.5 bath home located in a nice Parkside Gated Community. This lovely home is nestled in a quiet cul-de-sac and features open floor plan, high ceiling living room with cozy fireplace, family room and open kitchen with a formal dining area, large master bedroom, spacious master bath with double sinks and separate tub & shower, upstairs laundry, central A/C. It also features fenced backyards and attached two car garage with direct access. The complex offers a pool and a spa. Conveniently located near fwys, shops and restaurants!!! MUST SEE!!",3300,3,4,,1835,198333,9,1998,,,,,2,Driveway,,SB20238676,http://photos.listhub.net/MRMLSCA/SB20238676/1?lm=20201112T233734,"http://photos.listhub.net/MRMLSCA/SB20238676/1?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/2?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/3?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/4?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/5?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/6?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/7?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/8?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/9?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/10?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/11?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/12?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/13?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/14?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/15?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/16?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/17?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/18?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/19?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/20?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/21?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/22?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/23?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/24?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/25?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/26?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/27?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/28?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/29?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/30?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/31?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/32?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/33?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/34?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/35?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/36?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/37?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/38?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/39?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/40?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/41?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/42?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/43?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/44?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/45?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/46?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/47?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/48?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/49?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/50?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/51?lm=20201112T233734,http://photos.listhub.net/MRMLSCA/SB20238676/52?lm=20201112T233734",90710,24632 Magnolia Place,single_home,Rental,Single Family Detached,rented,3yd-MRMLSCA-SB20238676,Keller Williams Palos Verdes Realty,(310) 544-6100,http://pv.yourkwoffice.com/,Keller Williams Palos Verdes Realty,"California Regional Multiple Listing Service, Inc",Listhub,Other,,,,Central A/C,,"[{""category"":""Elementary"",""name"":null,""district"":""See Remarks""},{""category"":""High"",""name"":null,""district"":""See Remarks""},{""category"":""JuniorHigh"",""name"":null,""district"":""See Remarks""},{""category"":""Middle"",""name"":null,""district"":""See Remarks""}]",7439020186,38888,https://listings.listhub.net/pages/MRMLSCA/SB20238676/?channel=mashv,"Copyright Â© 2020 California Regional Multiple Listing Service, Inc. All rights reserved. All information provided by the listing agent/broker is deemed reliable but is not guaranteed and should be independently verified.",2020-11-11T00:00:00.000Z,2020-11-12T23:37:26.000Z,2019-09-27T09:20:22.000Z,2020-11-20T14:04:08.000Z
374,5661424,26301 Senator Avenue,-118.3033066,33.78351974,CA,Los Angeles,,Harbor City,"Welcome to this classic Spanish Style home in the desirable Harbor Pines neighborhood, located on a spacious corner lot.  The remodeled kitchen features custom self closing maple drawers and cabinets that boast under cabinet lighting, granite counter tops, travertine back splash, stainless appliances including a high end oven. The windows are all new double paned and the home has central heat and air conditioning! So you can stay cool in this hot LA weather! The original hardwood floors are throughout the home and in pristine condition. The yard is perfect for entertaining friends and family all year long and boasts privacy with all the beautiful plants. Don't miss out on this perfect Spanish-style home! There is an additional bonus room, which also has AC. Conveniently located near the LA freeways and major LA streets!",2950,1,2,,1024,,,1929,,,,,,,,PV20242350,http://media.crmls.org/medias/8fc55d1d-bcb3-4ec4-8538-0549fba54b7f.jpg,,90710,26301 Senator Avenue,single_home,,,rented,,Movoto Real Estate,,,,,,,,,,,,,7411024022,38888,,,,,2019-10-16T07:02:42.000Z,2020-12-01T08:35:56.000Z
375,5846575,"Bungalow, Studio - Harbor City, CA",-118.3033295,33.78020859,CA,Los Angeles,LOS ANGELES,Harbor City,This property is a short term to long term fully furnished and more than a 5 star hotel. All you need is your clothes!,1500,1,0,,988,5925,233,1954,,,,,0,,,TR20117489,http://photos.listhub.net/MRMLSCA/TR20117489/1?lm=20200621T170853,"http://photos.listhub.net/MRMLSCA/TR20117489/1?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/2?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/3?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/4?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/5?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/6?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/7?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/8?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/9?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/10?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/11?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/12?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/13?lm=20200621T170853,http://photos.listhub.net/MRMLSCA/TR20117489/14?lm=20200621T170853",90710,26612 President Avenue,apartment,Rental,Apartment,Active,3yd-MRMLSCA-TR20117489,homecoin.com,888-400-2513,https://homecoin.com,homecoin.com,"California Regional Multiple Listing Service, Inc",Listhub,Bungalow,,,Space Heater,,"City,Harbor,Hills","[{""category"":""Elementary"",""name"":""HARBOR"",""district"":""Los Angeles Unified""},{""category"":""High"",""name"":""NARBON"",""district"":""Los Angeles Unified""},{""category"":""JuniorHigh"",""name"":null,""district"":""Los Angeles Unified""},{""category"":""Middle"",""name"":""FLEMIN"",""district"":""Los Angeles Unified""}]",7411013039,38888,https://listings.listhub.net/pages/MRMLSCA/TR20117489/?channel=mashv,"Copyright Â© 2021 California Regional Multiple Listing Service, Inc. All rights reserved. All information provided by the listing agent/broker is deemed reliable but is not guaranteed and should be independently verified.",2020-06-16T00:00:00.000Z,2021-01-13T21:06:45.000Z,2020-06-22T14:11:16.000Z,2021-02-04T16:08:59.000Z
376,5894651,1506 Lomita Boulevard #6,-118.3030167,33.79747009,CA,Los Angeles,,Harbor City,Well kept 8 one bedrooms apartment complex.  Upstairs unit available.  Security parking.,1300,1,1,,590,,,1987,,,,,,,,SB21021724,http://media.crmls.org/medias/4c2818c5-6135-46d3-9411-c7ea64a8d188.jpg,,90710,1506 Lomita Boulevard #6,apartment,,,Active,,South Bay Homes,,,,,,,,,,,,,7410002082,38888,,,,,2020-08-06T21:52:44.000Z,2021-02-05T07:59:43.000Z
377,5924959,"Triplex - Harbor City, CA",-118.2969971,33.79579926,CA,Los Angeles,LOS ANGELES,Harbor City,"Move-In Ready 9/6/20!!!This unit is remodeled throughout and has an OPEN floor plan, 2 bedrooms, 1 bath.Spacious LIVING ROOM, Dining area, modern wood flooring throughout the unit!! Lots of natural lights. Has a 2 car garage with available street parking. Washer and dryer hook ups in the garage. Close proximity to freeways, restaurants, shopping malls, schools!",2000,1,2,3,893,8390,27,1989,,,,,2,Garage,,PW20181671,http://photos.listhub.net/SOCALMLS/PW20181671/1?lm=20200906T051003,"http://photos.listhub.net/SOCALMLS/PW20181671/1?lm=20200906T051003,http://photos.listhub.net/SOCALMLS/PW20181671/2?lm=20200906T051003,http://photos.listhub.net/SOCALMLS/PW20181671/3?lm=20200906T051003,http://photos.listhub.net/SOCALMLS/PW20181671/4?lm=20200906T051003,http://photos.listhub.net/SOCALMLS/PW20181671/5?lm=20200906T051003,http://photos.listhub.net/SOCALMLS/PW20181671/6?lm=20200906T051003,http://photos.listhub.net/SOCALMLS/PW20181671/7?lm=20200906T051003,http://photos.listhub.net/SOCALMLS/PW20181671/8?lm=20200906T051003,http://photos.listhub.net/SOCALMLS/PW20181671/9?lm=20200906T051003,http://photos.listhub.net/SOCALMLS/PW20181671/10?lm=20200906T051003",90710,1131 252 #B,Multi Family,Rental,Triplex,rented,3yd-SOCALMLS-PW20181671,Mulhearn Realtors Inc.,(562) 860-2625,http://www.bhhscaprops.com/,Mulhearn Realtors Inc.,California Regional Multiple Listing Service,Listhub,Other,,,Central Furnace,None,,"[{""category"":""Elementary"",""name"":null,""district"":""Los Angeles Unified""},{""category"":""High"",""name"":null,""district"":""Los Angeles Unified""},{""category"":""JuniorHigh"",""name"":null,""district"":""Los Angeles Unified""},{""category"":""Middle"",""name"":null,""district"":""Los Angeles Unified""}]",7413008022,38888,https://listings.listhub.net/pages/SOCALMLS/PW20181671/?channel=mashv,,2020-09-01T00:00:00.000Z,2020-09-26T15:10:10.000Z,2020-09-06T19:08:57.000Z,2020-09-28T12:58:20.000Z
378,5926173,1719 247th Place,-118.3085022,33.8004303,CA,Los Angeles,,Harbor City,"GORGEOUS 3 bedroom 2 bath on a beautiful secluded street in Lomita. Home has a Large Master Suite (bathroom and walk-in closet), 3 car remodeled drive way, large living room, Large open floorplan (kitchen, dining room and living room) with a HUGE front and backyard with beautiful security gates. Right down the street from the award winning Alexander Fleming Middle School. This is a one of a kind chance to live the dream in this amazing home. HURRY IT WONT LAST LONG!!! Showing NOW, Available Nov. 6th",3500,2,3,,1831,,,1972,,,,,,,,SB20188369,http://media.crmls.org/medias/a6a729b4-2416-4caf-afbf-16c46a51eb49.jpg,,90710,1719 247th Place,single_home,,,rented,,"West Shores Realty, Inc.",,,,,,,,,,,,,,38888,,,,,2020-09-11T06:31:46.000Z,2021-01-04T06:26:45.000Z
379,5926662,"Townhouse - Harbor City, CA",-118.2997208,33.80047989,CA,Los Angeles,LOS ANGELES,Harbor City,"Free standing 3 bed and 2.5bath property in the ""Parkside Terrace"" gated community with park view and naturally bright through southside windows to brighten most of highly upgraded interiors.  Wooden floors throughout livingroom and all bedrooms on 2nd level.  Kitchen has granite counter top, recessed lighting, tile flooring, refinished cabinets, and an island counter, with high end Bosch stainless steel appliances - stove, oven, microwave, and dishwasher.  Master bedroom has a large walk-in closet, high ceilings, a park view, and master bathroom upgraded with tile flooring,  large bathtub, separate  shower booth, and a privately enclosed toilet.  Convenient indoor laundry hookup on same floor with all bedrooms for convenience.  Plantation window shutters on all windows, enclosed patio/backyard, copper piping, Gated community with pool for occupants.  Direct access from attached 2-car garage to kitchen",3100,3,3,,1640,198333,16,1997,,,,,2,Driveway,,SB20205112,http://photos.listhub.net/MRMLSCA/SB20205112/1?lm=20201007T233220,"http://photos.listhub.net/MRMLSCA/SB20205112/1?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/2?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/3?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/4?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/5?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/6?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/7?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/8?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/9?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/10?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/11?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/12?lm=20201007T233220,http://photos.listhub.net/MRMLSCA/SB20205112/13?lm=20201007T233220",90710,24646 Maple Lane,townhouse,Rental,Townhouse,rented,3yd-MRMLSCA-SB20205112,"CENTURY 21 AMBER REALTY,INC",(310) 326-8100,https://www.C21AMBER.COM,"CENTURY 21 AMBER REALTY,INC","California Regional Multiple Listing Service, Inc",Listhub,Other,,,,Central A/C,Park,"[{""category"":""Elementary"",""name"":null,""district"":""Los Angeles Unified""},{""category"":""High"",""name"":null,""district"":""Los Angeles Unified""},{""category"":""JuniorHigh"",""name"":null,""district"":""Los Angeles Unified""},{""category"":""Middle"",""name"":null,""district"":""Los Angeles Unified""}]",7439020160,38888,https://listings.listhub.net/pages/MRMLSCA/SB20205112/?channel=mashv,,2020-10-06T00:00:00.000Z,2020-10-21T20:26:07.000Z,2020-09-12T08:21:10.000Z,2020-10-22T12:13:50.000Z
380,5928707,1618 Lomita Boulevard Harbor City ,-118.3050003,33.79750061,CA,Los Angeles,,Harbor City,Spacious and remodeled one bedroom unit with granite counter top and new windows. New hardwood flooring and new windows. come see for your self,995,1,1,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/s/np26p59jmfj8zin/property-default-image.png?dl=0,,90710,"1618 Lomita Boulevard Harbor City , CA , 90710",single_home,,,Active,,,,,,,,,,,,,,,,38888,https://www.rentjungle.com/great-one-bedroom-private-unit-rental-details/1107a43b62efa1af355cdc0b5a80ba20/,,,,2020-09-15T05:02:12.000Z,2020-09-15T05:02:12.000Z
381,5928708,1614 257th Street Los Angeles ,-118.3050003,33.79019928,CA,Los Angeles,,Harbor City,"Great deal for this cozy and charming 1BD 1BA downstairs apartment located inside a well kept and friendly building which is near shops, restaurant, parks and much more. Unit will feature fairly renovated interiors. Building offers one parking space inside a gated parking structure. Stove included.For viewing, please call 562-633-6313 to set an appointment. This property allows self guided viewing without an appointment. Contact for details.",1025,1,1,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/s/np26p59jmfj8zin/property-default-image.png?dl=0,,90710,"1614 257th Street Los Angeles , CA , 90710",single_home,,,Active,,,,,,,,,,,,,,,,38888,https://www.rentjungle.com/cozy-1bd-apt-ready-for-move-in-august-26-rental-details/e26f1900ccc6bb06c08d52906baf0ea8/,,,,2020-09-15T05:02:12.000Z,2020-09-15T05:02:12.000Z
382,5928709,1533 W 257th Street Harbor City ,-118.3040009,33.79079819,CA,Los Angeles,,Harbor City,"A small complex w/ easy access to the 110 Frwy. Gas stove, Parking. The building is located nearby a high school and shopping area. Call to see this nice unit.",1225,1,1,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/s/np26p59jmfj8zin/property-default-image.png?dl=0,,90710,"1533 W 257th Street Harbor City , CA , 90710",single_home,,,Active,,,,,,,,,,,,,,,,38888,https://www.rentjungle.com/1-bed-1-0-bath-1-225-rental-details/6c2acb3eb680a69059b204d8a44af88c/,,,,2020-09-15T05:02:12.000Z,2020-09-15T05:02:12.000Z
383,5928710,1341 252nd Street Los Angeles ,-118.3000031,33.79600143,CA,Los Angeles,,Harbor City,"UNDER NEW MANAGEMENT: Newly remodeled upstairs apartment with two large bedrooms, large family room, dining area, bright and clean kitchen with new vent hood. Hardwood floors were just refinished and look beautiful. Bathroom was upgraded with a new shower and tub, new vanity sink, new flooring, new paint, and looks amazing. The property has been completely landscaped, and a brand new parking lot offering plenty of parking. Brand new grass and sprinklers have been installed throughout the entire property. Private yard with new fencing to provide a safe and secure yard for the family to relax on the grass. -WASHER AND DRYER HOOKUPS in the apartment. -3 ASSIGNED PARKING SPACES -NO PETS PLEASE. -NO SMOKING PLEASE. This property allows self guided viewing without an appointment. Contact for details.",1395,1,2,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/s/np26p59jmfj8zin/property-default-image.png?dl=0,,90710,"1341 252nd Street Los Angeles , CA , 90710",single_home,,,Active,,,,,,,,,,,,,,,,38888,https://www.rentjungle.com/under-new-management-newly-remodeled-upstairs-rental-details/3a4b0d7cbaf533af1c9f4dff22bf11a7/,,,,2020-09-15T05:02:12.000Z,2020-09-15T05:02:12.000Z
384,5928711,23304 Sesame Street Torrance ,-118.2890015,33.81240082,CA,Los Angeles,,Harbor City,"Well maintained unit in a gated community. Upgraded kitchen and bathroom with wood laminate floors. Double pane windows and sliding glass door to a private enclosed patio. Spacious walk in closet n bedroom. Unit has ceiling fans. Complex has swimming pools, Jacuzzi, and club house with great landscaping throughout. Conveniently located near grocery stores, restaurants, and banks. Quiet residential area but with easy access to freeways.",1395,1,1,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/s/np26p59jmfj8zin/property-default-image.png?dl=0,,90502,"23304 Sesame Street Torrance , CA , 90502",single_home,,,Active,,,,,,,,,,,,,,,,38888,https://www.rentjungle.com/1-bed-639-sqft-1-395-rental-details/bba6866dca35f615d8a7a04b048b6dd2/,,,,2020-09-15T05:02:12.000Z,2020-09-15T05:02:12.000Z
385,5928712,902 Sepulveda Blvd West Carson ,-118.2910004,33.8091011,CA,Los Angeles,,Harbor City,"House for rent in. Come take a look and this 2 bedroom house located in. Home comes with laundry hookups and parking space, Located near PCH and Western. Close to dining and shops, bright, gas stove, trash included.",1495,1,2,,,,,,,,,,,,,,https://dl.dropboxusercontent.com/s/np26p59jmfj8zin/property-default-image.png?dl=0,,90710,"902 Sepulveda Blvd West Carson , CA , 90710",single_home,,,Active,,,,,,,,,,,,,,,,38888,https://www.rentjungle.com/2-bedroom-1-bath-house-for-rent-move-in-ready-rental-details/3ee999528503ed76c3338cbfa20ac28d/,,,,2020-09-15T05:02:12.000Z,2020-09-15T05:02:12.000Z
386,5290539,12227 Osborne Place,-118.401001,34.26179886,CA,Los Angeles,,Pacoima,"Moonlight Garden Apartments Come and take a look at this spacious 3 Bedroom 2 Bath apartment home. Beautifully Landscaped Gated community. Close to shopping center, near Hansem Dam recreation area & golf club. Quick access to Hwy.170 & Hwy. 5...... You'll enjoy both comfort and convenience here at Moonlight Gardens. Your search ends here! Give us a call today and schedule an appointment. at (818)686-0067 Or (818)927-8372 ( SE HABLA ESPANOL )",1900,2,3,,,,,,,,,,,,,,http://photonet.hotpads.com/search/listingPhoto/Postlets/RT5701329/0000_116193673_medium.jpg,,91331,"Pacoima, CA 91331",apartment,,,Active,,,,,,,,,,,,,,,,40215,http://hotpads.com/rentals/12227-Osborne-Place-Pacoima-CA-91331--1j51jwn97zxye,,,,2018-07-05T05:55:02.000Z,2020-10-15T05:38:26.000Z
387,5290540,12411 Osborne Street #2,-118.4039993,34.25999832,CA,Los Angeles,,Pacoima,"beautiful, spacious 2 bedroom townhome 2 Story unit 2-car Garage parking. Newly Remodeled, Stainless Steel Appliances, Ceiling Fans in every room, 2 car garage w Remote , in unit laundry hook-ups, community pool",1950,3,2,,,,,,,,,,,,,,http://photonet.hotpads.com/search/listingPhoto/WestsideRentals/1230894/0000_21715085_medium.jpg,,91331,"Pacoima, CA 91331",townhouse,,,Active,,,,,,,,,,,,,,,,40215,http://hotpads.com/rentals/12411-Osborne-Street-2-Pacoima-CA-91331--3xbh2e001xq9z,,,,2018-07-05T05:55:02.000Z,2020-10-15T05:38:26.000Z
388,5290542,12280 Osborne Street,-118.4020004,34.26530075,CA,Los Angeles,,Pacoima,"Newly acquired, this modern building is situated adjacent to the Hansen Dam park, and Golf Course. Views are spectacular from apartment balconies and the poolside area. We have 3 of these 2 bed/2 bath apartments to let, starting at $1500/month, one of which is a duplex. Apartments all have baclonies with mountain or garden views, central air and heating, stainless steel sinks, and granite countertops in the kitchens. All kitchens are currently being re-fitted with brand new stoves. They have hardwood floors, and are cable-ready. Parking is gated and secured, with a video camera security system. Shared facilities include a laundry room and a large pool. As well as being great for golfers, with the nature park right next door this is an ideal location for hiking, picnicking, horse-riding (there is an equestrian center) and even swimming and boating - at the Hansen Dam Aquatic Center. With the 210, 188 and 5 freeways close by there is convenient access to other parts of the valley. ... (show more) Burbank is just 10 miles away via the 5 Fwy.",1500,2,2,,,,,,,,,,,,,,http://photonet.hotpads.com/search/listingPhoto/Postlets/RT15751848/0000_1978739608_medium.jpg,,91331,"Los Angeles, CA 91331",apartment,,,Active,,,,,,,,,,,,,,,,40215,http://hotpads.com/rentals/12280-Osborne-Street-Los-Angeles-CA-91331--1htz6gnyexx3p,,,,2018-07-05T05:55:02.000Z,2020-10-15T05:38:26.000Z
389,5290543,12251 Osborne Street,-118.4020004,34.26660156,CA,Los Angeles,,Pacoima,"Newly acquired, this modern building is situated next to the Hansen Dam park, & Golf Course. Views are spectacular from apartment balconies & the poolside area. This is an apartment on 2 levels with the 2 bedrooms upstairs. Apts in the building all have baclonies with mountain or garden views, central air & heating, stainless steel sinks, & granite countertops in the kitchens. All kitchens are being re-fitted with brand new modern stoves. They have hardwood floors, & are cable-ready. Parking is gated & secured, with a video security system. Shared facilities include a laundry room & a large pool. Great for golfers, & with the nature park right next door this is an ideal location for hiking, picnicking, horse-riding (there is an equestrian center) & even swimming and boating - at the Hansen Dam Aquatic Center. With the 210, 188 & 5 Fwys close by there is convenient access to other parts of the valley. Burbank is just 10 miles away via the 5 Fwy. Pets OK with $50 deposit.",1550,2,2,,,,,,,,,,,,,,http://photonet.hotpads.com/search/listingPhoto/Postlets/RT15817782/0000_118255119_medium.jpg,,91331,"Pacoima, CA 91331",apartment,,,Active,,,,,,,,,,,,,,,,40215,http://hotpads.com/rentals/12251-Osborne-Street-Pacoima-CA-91331--4pmp5r3b95ub1,,,,2018-07-05T05:55:03.000Z,2020-10-15T05:38:26.000Z
390,5290544,12330 Osborne Street #11,-118.4020004,34.26319885,CA,Los Angeles,,Pacoima,"Absolutely gorgeous 2 bedroom townhouse located near Hansen Dam Golf Course. Upstairs: you will find 2 bedrooms with one full bathroom. Bathroom has been recently remodeled with custom tile work. Downstairs: split level, 10 feet ceiling and fireplace on lower level with Sliding door to private patio with mature fruit tree. Upper downstairs level is dining area. Beautiful kitchen with huge bay window, tile floors, granite counter tops and stainless steel appliances. 2 car attached garage with direct access, washer and dryer hook-ups. Central AC/Heat. Gated complex with secured entry, pool and 2 spa's. Across the street from Hansen Dam park and lake, library and aquatic center. Minutes from 5, 405, 118 and 210 freeway",1800,2,2,,,,,,,,,,,,,,http://photonet.hotpads.com/search/listingPhoto/Postlets/RT15794879/0000_1333557342_medium.jpg,,91331,"Pacoima, CA 91331",townhouse,,,Active,,,,,,,,,,,,,,,,40215,http://hotpads.com/rentals/12330-Osborne-Street-11-Pacoima-CA-91331--cwc0y15f97zv,,,,2018-07-05T05:55:03.000Z,2020-10-15T05:38:26.000Z
391,5290545,12330 Osborne Street #61,-118.4020004,34.26319885,CA,Los Angeles,,Pacoima,"Absolutely gorgeous 2 bedroom townhome with views of Hansen Dam Golf Course. Upstairs: 2 bedrooms with full bathroom. Bathroom with custom tile work, separate glass shower and Hydro System tub. Downstairs: split level, 10 feet ceiling and fireplace on lower level with French doors to private patio with mature fruit tree. Upper downstairs level is dining area. Beautiful kitchen with huge bay window, tile floors, granite counter tops and stainless steel appliances. Custom built bookcases on the staircase. Laminate floors and recessed lights throughout. 2 car attached garage with direct access, washer and dryer hook-ups. Central AC/Heat. Gated complex with secured entry, pool and 2 spa''s. Across the street from Hansen Dam park and lake, library and aquatic center. Minutes from 5, 405, 118 and 210 freeway. Pets of all sizes with $400 deposit per pet.",1800,2,2,,,,,,,,,,,,,,http://photonet.hotpads.com/search/listingPhoto/DiverseSolutionsMls1416/135692861/0000_1811383545_medium.jpg,,91331,"Pacoima, CA 91331",townhouse,,,Active,,,,,,,,,,,,,,,,40215,http://hotpads.com/rentals/12330-Osborne-Street-61-Pacoima-CA-91331--1ntvf5g3hg14q,,,,2018-07-05T05:55:03.000Z,2020-10-15T05:38:26.000Z
