id,propertyId,source,neighborhood_id,description,Title,nightPrice,numOfBaths,numOfBeds,Price,address,neighborhood,city,zip,propertyType,lat,lon,capacityOfPeople,numOfRooms,reviewsCount,startRating,occupancy,nightsBooked,clean_mthly_price
5118433,,Regular,27431,"Gorgeous apartment complex and a great price. The unit was just completely remodeled. New black appliances, new floors, new cabinets, fireplace, balcony etc. This complex also has a community spa. At the corner of Cahuenga Blvd and Moorepark, this building is in a prime location near ventura blvd, Burbank, the studios and many other hot spots in the valley. With an underground gated parking garage, this unit is very secure and allows for peaceful living with a nice courtyard area. WSH123",4406 Cahuenga Boulevard #101,,2,3,2398,"North Hollywood, CA 91602",Toluca Lake,Los Angeles,91602,apartment,34.1507988,-118.3610001,,,,,,,
5118435,,Regular,27431,"Thank you for your interest in our property! We are a beautiful luxury apartment complex in Toluca Lake, right in the heart of the media district, near the studios, with easy access to freeways. We are pleased to offer a 1-bedroom, 1-bathroom residence, which is coming available at the beginning of December. It is on the first floor, faces the front of the building, and is 1,050 SF. The monthly rent/security deposit is $2,450/$2,450. This apartment offers such amenities as a large walk-in closet in the master bedroom, granite counters, in-unit washer/dryer, den area, gas fireplace, dishwasher, hardwood laminate flooring, upgraded carpet in the bedrooms, and parking in the subterranean garage. (Images are of a similar apartment.) We offer one year leases and sorry, but we do not accept pets or smoking. Apartment tours are by appointment only. For additional information or to schedule a private viewing, call 818-973-2205 or email us at: mgr4443moorpark@gmail.com.",4443 Moorpark Way #104,,1,1,2450,"North Hollywood, CA 91602",Toluca Lake,Los Angeles,91602,apartment,34.15159988,-118.3580017,,,,,,,
5118438,,Regular,27431,"Beautiful 2 Bedroom 2 1/2 Bathroom Toluca Lake Condo! Ready for Move In! This beautiful unit has it all. There are two master suites each with their own private bathrooms. The larger master suite has a spacious walk-in closet and the master bathroom has Jack-N-Jill sinks with separate bath tub and shower. The living room is very spacious with fireplace and built-in shelving. There is a formal dining room and beautiful separate kitchen with plenty of cabinets.Unit is located on the second floor, underground parking building. Featuring pool, exercise room, tasteful landscaping, recent remodeled kitchen, formal dining room, two spacious bedrooms, walk-in closet, balcony. Close to Universal Studios, major freeways and shopping. If you are interested in a viewing please go to www.PrellisManagement.com to schedule a viewing or you may apply for this property.",10626 Valley Spring Lane,,3,2,2500,"Toluca Lake, CA 91602",Toluca Lake,Los Angeles,91602,apartment,34.14649963,-118.3619995,,,,,,,
5118439,,Regular,27431,"This condo is truly a Pride of Ownership, immaculate through out. This condo has a open and spacious floor plan with over 1400 sq ft, 2 bedroom and 2 bathrooms, dining area & large living room, recessed lighting in kitchen & crown molding in living room, master bedroom & bathroom. Ample closet space through out! Utilities included in rent, gas, water, trash, electric & basic cable. Security bldg. 2 tandem parking spaces.Ideally located close to freeways, studios and Metro Red Line.",4445 Cartwright Avenue #210,,2,2,2600,"Toluca Lake, CA 91602",Toluca Lake,Los Angeles,91602,apartment,34.15159988,-118.3639984,,,,,,,
5118444,,Regular,27431,"Beautifully remodeled second floor unit in Toluca Lake now available for move-in! Great freeway access, close to metro stations, movie studios, shopping, the arts district, and entertainment. Split master style to include plank wood flooring in living and dining areas and carpet in bedrooms. This particular unit is privately positioned at the back of a quiet, peaceful community. It has over-sized closets, storage, and balcony space. The most in-demand location in the building. Available for move-in November 27, 2015. We are currently pre-leasing this unit so please call immediately to secure. Units feature spacious 1200 sq ft interiors, high 9-foot ceilings, recessed lighting, all appliances, granite counter tops and crown molding, central air, washer dryer in-unit, and more! On-site amenities include a gym, jacuzzi, conference room, and private storage room. Toluca Gardens is a pet-friendly community. Please call 818-761-1114 to apply or arrange for a tour.",4636 Cahuenga Boulevard #2ND FLOOR,,2,2,2700,"North Hollywood, CA 91602",Toluca Lake,Los Angeles,91602,apartment,34.15510178,-118.3610001,,,,,,,
5118445,,Regular,27431,"Large Top Floor Corner Condo with 10' high ceilings has only one shared wall. Master bedroom en suite with walk-in closet and mirrored closet. In unit laundry room and unit is fully equipped with refrigerator, microwave, stove top, garbage disposal, oven, washer and dryer.",10310 Riverside Drive #302,,3,2,2700,"North Hollywood, CA 91602",Toluca Lake,Los Angeles,91602,apartment,34.15190125,-118.3550034,,,,,,,
5118446,,Regular,27431,"BACK CORNER IN QUIET, BEAUTIFUL COMPLEX Upper unit in 43-unit building. 2-car Gated parking. One 2br2ba second floor back corner unit available for mid-November move in. This particular unit is at the rear of a beautiful quiet complex. This is the largest, most private corner unit in the building with extra storage and a large corner balcony.Split master style units include high 9 foot ceilings and 1200 sq ft of space, the most spacious interiors in the area! All appliances included with washerdryer in-unit. Onsite amenities include spa, conference room, gym, and a private storage center with available extra storage space.Quiet building with close freeway access, and just blocks from the beautiful Toluca Lake Village shopping area, metro stations, Universal Studios, Warner Bros., and the North Hollywood Arts District.We are also pet friendly.",4636 Cahuenga Boulevard,,2,2,2700,"Toluca Lake, CA 91602",Toluca Lake,Los Angeles,91602,apartment,34.15510178,-118.3610001,,,,,,,
5118447,,Regular,27431,"We're pleased to offer a two bedroom, two-bathroom residence, which will be available the end of November. This first floor, front-facing apartment is 1,420 square feet, and the monthly rent is $2,790. This unit offers such amenities as granite counters, in-unit washer/dryer, unique open floor plan, den area, walk-in closet in the master bedroom, gas fireplace, dishwasher, hardwood laminate flooring, upgraded carpet in the bedrooms, and parking in the subterranean garage. Images are from a similar unit.",4443 Moorpark Way #204,,2,2,2790,"North Hollywood, CA 91602",Toluca Lake,Los Angeles,91602,apartment,34.15159988,-118.3580017,,,,,,,
5118451,,Regular,27431,"La Providencia offers a luxurious style living between the high-end amenities, the manicured courtyard, and well appointed apartment homes this community is ideal. The community is located right in the heart of Toluca Lake, on a small street in a beautiful and quiet neighborhood. Our spacious floor plans are of two bedroom apartments with private balconies. Individual apartments come with well equipped kitchens that have new stainless steel appliances which include the refrigerator, stove/oven, dishwasher, and microwave. Plenty of beautiful and spacious cabinets, lovely granite counter tops, and tile floors. The dining room and living room have hardwood floors and a fireplace to get cozy by, and as well a washer and dryer for your convenience. The bedrooms are spacious with over-sized closets and carpeting. And to put the cherry on top our community comes with an on-site Fitness Center Call and schedule an appointment today",10620 Whipple Street #203,,2,2,2875,"North Hollywood, CA 91602",Toluca Lake,Los Angeles,91602,apartment,34.14759827,-118.3619995,,,,,,,
5118452,,Regular,27431,THIS AMAZING BUILDING BRAND NEW WITH ALL UNITS HAVING BEST COMMODITIES: * NICE OPEN KITCHENS. * STAINLESS STEEL APPLIANCES. * CESAR STONE COUNTER TOPS. PLEASE FOR MORE INFORMATION AND * WASHER AND DRYER IN UNIT. VIEWING CONTACT: JASBE 818 216-9226 * NICE BALCONIES. * YOUR OWN ROOF TOP. * NICE HARDWOOD FLOORING. * CENTRAL AIR AND HEAT. * 3 TRI- LEVEL UNITS. COME AND CHECK THESE FABULOUS UNITS THEY ARE COZY AND SPACIOUS CLOSE TO MANY SHOPPING AREAS AND CLOSE TO FREEWAY ENTRANCES PLEASE CALL FOR SHOWINGS.,10844 Blix Street #104,,2,2,2899,"North Hollywood, CA 91602",Toluca Lake,Los Angeles,91602,townhouse,34.15639877,-118.3679962,,,,,,,
2588122,,Regular,27484,"A charming front porch welcomes you to this newer tri-level Craftsman townhouse. The spacious living room with fireplace opens to a private patio. The gourmet granite kitchen boasts stainless steel appliances and recessed lighting. There are 3 bedrooms with ample closet space, and 2.5 baths. The 3rd bedroom is a loft and would serve as a great playroom, office, or guest room. An attached 2 car garage leads directly into the unit. While centrally located minutes from the 210 freeway, it is nestled along the hills of La Tuna Canyon with great nearby hike options. Enjoy the small town ambience of La Crescenta, while only a short drive from urban cities, Glendale and Pasadena.",6300 Honolulu Avenue #202,,1,3,2950,6300 Honolulu Avenue #202,Tujunga,Los Angeles,91214,townhouse,34.23303986,-118.2697906,,,,,,,
5289969,,Regular,27484,"Private room for rent in a modern single family home situated in scenic Big Tujunga Cyn. Up to two rooms are available in 3-bedroom 2 bath 1,600 sq ft home. Full closet, beautiful canyon views, shared bath, kitchen, living room, and shared washer/dryer. All utilities are included except for central AC, which is rarely used or needed due to the refreshing canyon breezes always blowing through. Two large garden patios to relax in, huge fenced and shaded yard, 5-min walk to the renowned Rim of the Valley hiking trail, very close to swimming holes and gorgeous creeks and waterfalls, and lots of outdoor recreational activities including horse-back riding and a nearby archery club shooting range. Home is located on quiet dead-end street in Tujunga and borders the Angeles National Forest. In a very rural setting, yet only one mile from shopping, schools, and the 210 expressway. Just minutes from Burbank Airport and downtown LA. Cats ok. Must see!",7637 Alpine Way Room For Rent,,2,3,700,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,single_home,34.27560043,-118.2990036,,,,,,,
5289970,,Regular,27484,"This community features as uncompromising lifestyle with a Prime East Valley Location. Enjoy the entertainment of surrounding Cities, Close to Shops, Parks and Schools. located on a residential Street. Some of our outstanding features include, professional & helpful management, ongoing maintenance program, bright and newly renovated apartments. You'll find everything you are looking for in the comfortable lifestyle you deserve. Contact the manager today to schedule your personal tour!Manager: Raquel (818) 951-3690 To help speed up the qualification process we recommend you bring the following items: -Clear copy of Drivers license-Clear copy of Social Security Card-Clear copy of 3 most recent months of pay stubs-Completed Application to Rent-$35 cash/money order for credit check fee",10237 Tujunga Canyon Boulevard,,1,1,995,"Tujunga, CA 91402",Tujunga,Los Angeles,91402,apartment,34.25279999,-118.2919998,,,,,,,
5289972,,Regular,27484,"Tujunga 2 bedroom one bath apartment, pool, balcony, air conditioner, stove, garbage disposal, pergo wood floors, laundry, and parking. $1295.00 /mo. No Sec-8. 10230 Samoa Ave, apt 108, Tujunga, California. No pets.",10230 Samoa Avenue #108,,1,2,1295,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,apartment,34.25500107,-118.2870026,,,,,,,
5289973,,Regular,27484,"Rent this 1+1 Home instead of an Apartment! Jeff will be showing this unit on Tuesday 08/04 from 6:00 p.m. to 6:30 p.m. and Saturday 08/08 from 10:00 a.m. to 10:30 a.m. Cute one bedroom and one bath individual home, with a fenced yard and detached garage. Wood floors throughout most of the house and nice tile floors in the kitchen and bath. This house includes a stove, blinds, two closets, fresh paint, laundry hookups inside unit and storage cabinets. One car garage. Owner will accept a small dog. For more info please contact Jeff at 818-723-1148 or our office at 818-249-RENT",6851 Quinton,,1,1,1400,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,apartment,34.24829865,-118.2809982,,,,,,,
5289974,,Regular,27484,"Huge four bedroom, two bath apartment in beautiful city of Tujunga, California. No section 8.. Stove included. Pergo floors in living room and bedrooms, and ceramic floors in kitchen and bathroom. Parking and laundry facilities on premises. Close to shopping and schools. No pets. 10134 Mountair Ave. Manager is in apartment number 101. Cross street is Foothill Blvd. Only $1695.00 per month. Please call 818-273-9090",10134 Mountair Avenue #101,,2,4,1695,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,apartment,34.25329971,-118.2929993,,,,,,,
5289975,,Regular,27484,"Huge four bedroom, two bath apartment in beautiful city of Tujunga, California. No section 8.. Stove included. Pergo floors in living room and bedrooms, and ceramic floors in kitchen and bathroom. Parking and laundry facilities on premises. Close to shopping and schools. No pets. 10134 Mountair Ave. Manager is in apartment number 101. Cross street is Foothill Blvd. Only $1695.00 per month.",10134 Mountair Avenue,,2,4,1695,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,apartment,34.25329971,-118.2929993,,,,,,,
5289976,,Regular,27484,Charming bungalow on a huge lot. 2 bedrooms and 1 bath. Minimum one year lease. Separate laundry room. Great back porch for enjoying the sunsets. Credit report required.,10363 Samoa Avenue,,1,2,1850,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,single_home,34.25759888,-118.2870026,,,,,,,
5289977,,Regular,27484,"Non-smoking home. Newly renovated with new carpet, tile, kitchen counter tops, cabinets, fridge, range, microwave, new vanity & shower doors in bath, ceiling fans in bedrooms. Wall heater. Laundry hook-ups in detached garage. 2-car garage. Fenced yard (front and back). Quiet neighborhood.",10402 Mcclemont Avenue,,1,2,1925,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,single_home,34.25780106,-118.2949982,,,,,,,
5289978,,Regular,27484,"This property is available on a rent-to-own basis. A must see 3 Bedroom 2.5 Bathroom Beautiful Townhouse with central AC , inside Laundry ,large private patio, second floor balcony, 2 gated covered parking spaces, pool and jacuzzi. 1,250 sqft. The Townhouse is newly painted, laminate first, second floor and stairs. Washer and drawer included, walk-in closet, and more. The building is a quite building with private closed gates with 24 hour video surveillance system at a safe neighborhood. Please contact us for details.",10260 Plainview Avenue #17,,3,3,2000,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,apartment,34.25540161,-118.2969971,,,,,,,
5289979,,Regular,27484,"Nice and clean 3 Bedroom, 3 Bath condo located in city of Tujunga. This Unit is an end unit, has central air and heat, recessed lighting, laundry inside the unit, Open floor plan to the dining and living area, subterranean parking with direct elevator access.",10290 Tujunga Canyon Boulevard #305,,3,3,2100,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,apartment,34.25529861,-118.2910004,,,,,,,
5289980,,Regular,27484,"Freshly painted 3 bedroom, 1.5 bath home with new carpets and new flooring throughout. Nice long driveway with a carport and a extra wide 1 car garage with a new garage door.",10434 Wilsey Avenue,,2,3,2200,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,single_home,34.25870132,-118.2969971,,,,,,,
5289981,,Regular,27484,"Nice location 2-Bed 2-Bath, Adjacent to La Crescenta. This home is bright and cheerful recently remodeled total lot has 2-APN'S approx 4300 each lot. This is the front house all utilities and all appliances stove fridge microwave dish washer, washer and dryer are included, copper plumbing, Air/heat Home has separated fence from back home, nice small backyard to do your own gardening, all utilities are included.",10317 Glory Avenue,,1,2,2200,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,single_home,34.25640106,-118.2809982,,,,,,,
5289982,,Regular,27484,"2 bedroom, 1 bath single family home with 2 car garage and extra driveway parking. Large fenced back yard. Plus 2 separate structures: Playroom/office (approx. 18x20) and storage/work room (approx. 10x8).",9971 France Avenue,,1,2,2400,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,single_home,34.24919891,-118.2789993,,,,,,,
5289985,,Regular,27484,"Located in one of Tujunga's desirable Highland Square neighborhood above Foothill Blvd*New high quality laminate floors*Fresh paint throughout*Recessed lights*Newer windows*HUGE open floor plan (2023sf!!)*Skylights*BRAND NEW BATHROOMS*Master bedroom with en-suite full bath & separate shower*Two car attached garage*Laundry room w/hook ups*Nice sized yard, very private with mountain views*",9948 Marnice Avenue,,2,3,3195,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,single_home,34.24840164,-118.2710037,,,,,,,
5369281,,Regular,27484,"Located at the rim of the San Fernando Valley this 4 Bedrooms 3 bathroom 3551 square feet home offers a comfortable and luxurious living in the gated community on the hills of Tujunga, California, in Los Angeles County. The Master suite with a king size Bedroom Set also a retreat area, it has its own walk in closet, his and her isle and a Jacuzzi tub with jets; all rooms overlook the spectacular Valley view. The other two bedrooms each face the view, one, of the Valley, the other, of the beautiful Angeles Crest mountains. A loft is conveniently located in the middle of the three bedrooms upstairs, connected to an office space or study area. It has a Living room and a formal dining room with Crystal Chandeliers The great room with a mahogany Pool Table connects to a large kitchen that has a central island, granite counter tops and a breakfast area. Both family room and kitchen overlook the spectacular view and the Roman design backyard with palm trees. The Great Room has its own 42"" ... (show more) HD TV and stereo system The Kitchen is equipped with Stainless Steel Double Oven both with Convection capabilities, Microwave Oven, Dishwasher, Garbage compactor, garbage disposal a double-door Subzero Refrigerator, and a pantry. The office is conveniently located in the house. The home also offers a Full Gym equipped with a treadmill, a bicycle, a stepper, an inversion, a boxing punching bag and gloves, and a Home Gym strength and weights equipment, and a TV. The home is completely furnished, so is the backyard. It has a two car garage, plus an additional office room, or a storage room. Year Built 1999 25-30 minutes from Downtown Los Angeles Daily or Weekly Cleaning Service Available Upon Request, Rate Subject to Details Of Request. Utilities: Free Cable TV, HBO, WIFI. Also Free Calling In US And Canada (owner paid) All other utilities are also paid by owner. Pre-Qualification Required! Disclosure: Owner is a CA Real Estate Licensee. Notes: Maximum Number of Occupants 8. Minimum FICO Score 680+, Must be Pre-Qualified before showing. 48 Hours Prior Notice Required to Show. R.E. Brokers Welcome 3% S.O.C. Fully Furnished, All Utilities and Gardner Paid By Owner Up-to $500 Per Month. No Security Deposit Required, Property Damage Insurance Is purchased at $99 Non-Refundable Fee. Minimum stay required is one week @ $3,900/week. One Month Rate is $9,995 3 Month Rate $29,100 or $9,700/mo.| 6 Month Lease $57,000 or $9,500/month | The Rate for One year stay i$ $6900/month Two Year Lease $6,900/month Stays Less than one month are subject to a 14% Transient Tax per Los Angeles County Tax Code. Terms of Payment 25% during booking, 25% due on or before 60 days prior to check-in. Balance of 50% due 30 Days prior to check-in for Leases less than one year. *Rates are subject to change without prior notice. *Two Car Garage Available only for Long term Leases (1 year or more)",11137 Provence Lane,,3,4,6900,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,single_home,34.27180099,-118.2919998,,,,,,,
5392179,,Regular,27484,"Cute and cozy 1 bedroom 1 bath apt. over my garage located on a quiet street in Tujunga close to frwy and shopping utilities, premium cable and wi-fi included",10020 Breidt Avenue,,1,1,1250,"Tujunga, CA 91042",Tujunga,Los Angeles,91042,apartment,34.25009918,-118.2730026,,,,,,,
5392181,,Regular,27484,"Beautiful home on 1/3 ACRE lot, 2,200 sqr ft home, and large driveway with 2 car garage. Great views and quiet family neighborhood. GARDENER INCLUDED. Central heating and air, refrigerator, deep freezer, dishwasher, washer, and dryer included. Granite countertops and hardwood flooring. Fenced backyard with large covered patio, deck, and fire-pit. Call or Text.",11185 Tujunga Canyon Boulevard,,2,3,2600,"Tujunga Canyon Boulevard Tujunga, CA 91042",Tujunga,Los Angeles,91042,single_home,34.27069855,-118.2969971,,,,,,,
5911300,,Regular,27484,"Fully remodeled designer single family house for rent with a plenty of parking on a super large flat usable yard over 13,000 SF, great for entertainment, work from home, etc. Can arrange a month to month or an annual rental agreement. In house laundry hook-up, security cameras, cable wiring, newer stove and dishwasher. Highly qualified tenants please. Pets Welcome.",7020 Elmo Street,,1,2,3500,7020 Elmo Street,Tujunga,Los Angeles,91042,single_home,34.25072098,-118.2840729,,,,,,,
5925765,,Regular,27484,"Be the first to live in this newly remodeled house with private yard.  Tasteful upgrades include kitchen with new cabinets and quartz counters, complete new bathroom, new flooring, new windows, and fresh paint.  Home has enclosed private yard and new wood rear patio. There are 2 bedrooms and 1 bathroom - 1 bedroom is a garage conversion without permits.  Clean and beautiful!","Single Family Residence, Ranch - Tujunga, CA",,1,2,2300,10152 Haines Canyon Avenue,Tujunga,Los Angeles,91042,single_home,34.25329971,-118.2789993,,,,,,,
5289987,,Regular,27987,"For additional listings visit our website at www.benleedsproperties.com 20353 Saticoy St. Winnetka, CA 91306 1 Bedroom with wood floors and is loaded with new upgrades, including balcony!! Living room: Wood floors, a/c, with access to your private large patio, Patio: Wood fence all around nice size for small table and chairs, Dining room: Wood floors, ceiling fan, space big enough for table and chairs Kitchen: Tile on floors, formica on counters, new light fixture, lots of cabinet space, ceramic knobs on all cabinet doors and drawers, new microwave, new electric stove, window with views to the courtyard, Hallway: Wood floors, spacious coat closet, water heater storage, Bathroom: Tile floors, gorgeous tile on shower walls, nice size tub, new shower curtain and rod, new towel bar, heat vent, big mirror and a medicine cabinet, vanity with sink, Bedroom: New wood floors, large walking closet, new vertical blinds, this room is big enough to fit in a cal k ... (show more) ing size bed and other personal pieces of furniture. Parking: 1 Designated Space Space Size: Large A two story 36 unit garden style courtyard building with fountains and swimming pool. Gated/intercom, gated parking, surveillance cameras and laundry. Close to Costco, Metro Orange Line, Topanga Canyon Rd (takes you to the beach) and Chatsworth Reservoir Park. Quiet building. For more information contact our on-site manager at 424-543-4181and via email at 20353saticoy@benleedsproperties.com Lease Terms is 12months.. If interested open this link to print your application(s), Credit check fee is non refundable and payable in person. Provide all required documents when turning in your completed application 2 types of Id's and copies of recent check stubs.",20353 Saticoy Street,,1,1,1250,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,apartment,34.20880127,-118.5770035,,,,,,,
5289988,,Regular,27987,"Updated 2 +2 Gated 2+2 ready for move in!! Both bedrooms offer their own private bathroom. Lower level unit with fenced patio. Newer laminate flooring in entry, dining and living room area. Building has laundry facility. Community offers pool and covered parking. NO PETS.",20234 Cantara #114,,2,2,1450,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,townhouse,34.21879959,-118.5739975,,,,,,,
5289989,,Regular,27987,"20317 Saticoy St Winnetka CA 91306. Spacious 1 bedroom 1 bath. New wood floor, and Air Conditioner Big living room with wall to wall wood floor, air conditioner, electric heated ceiling with white vertical blinds. Dining area window with vertical white blinds, light fixture with ceiling fan, enough to place 6 chair table and ceramic floor tile Kitchen with lots of cabinets, new linoleum floors, with formica counter top, with 30""white electric stove, garbage disposal, faucets, sink and lots of cabinets Large hallway to access the bedroom and bathroom with more cabinets. Huge bedroom with carpet, enough space to place a king size bed with a big closet site to site with mirror sliding doors, lots of cabinets, electric heated ceiling large window with vertical blinds. Bathroom has linoleum flooring with shower curtains, ceiling heated, light fixture faucets counter top, and medicine cabinet Great Size Balcony perfect fit for a Bistro table and 2 chairs. Building with 42 unit, ... (show more) two floors, intercom, Swimming pool, Cameras 24 hours recording laundry facilities on the property. Gated parking. Nice landscape is located east to west between Tampa blvd. & The Soto Blvd. South to north between Sherman way Blvd & Roscoe Blvd. For more information contact the property manager Jorge at 818-276-6083 call or via email at 20317saticoy@benleedsproperties.com For additional Leeds Properties listings visit us at www.benleedsproperties.com Lease Terms is 12months.. If interested open this link to print your application(s), Credit check fee is non-refundable and payable in person. Provide all required documents when turning in your completed application 2 types of Id's and copies of recent check stubs.",20317 Saticoy Street,,1,1,1450,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,apartment,34.20880127,-118.5759964,,,,,,,
5289990,,Regular,27987,"2Bed,1 Bath, new hardwood floor, big balcony, central A/C, pool, spa laundry, close to school and shopping, security, and beatiful gardens, the best place to live. Call (818)259-7237",20134 Leadwell Street #100,,1,2,1500,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,apartment,34.20339966,-118.5719986,,,,,,,
5289992,,Regular,27987,"LOVELY UNIT IN THE CITY OF WINNETKA,2 BEDROOM 2 BATHROOMS, IN A GREAT COMPLEX ON THE CORNER OF OSO AND KESWICK,THIS UNIT HAS A LAUNDRY ROOM INSIDE!! REMODELED INCLUDES HARDWOOD FLOOR IN THE KITCHEN, NEW APPLIANCES, NEW PAINT, NEW CARPET IN A GOOD NEIGHBORHOOD,COMPLEX ALSO HAS A SWIMMING POOL, JACUZZY AND A GYM DON'T MISS OUT ON THIS ONE OF A KIND UNIT READY TO MOVE IN AND CLOSE TO 101 FREWAY, PIERCE COLLEGE, CALIFORNIA STATE UNIVERSITY NORTHRIDGE, ALSO IT IS WITHIN MINUTES OF THE NORTHRIDGE MALL. PARKS AND SCHOOLS",20253 Keswick Street #325,,2,2,1600,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,apartment,34.20999908,-118.5749969,,,,,,,
5289993,,Regular,27987,"THIS BUILDING IS WALKING DISTANCE TO MOST SHOPPING CENTERS, RESTAURANTS, SCHOOLS, ETC. BUILDING HAS CONTROLLED ACCESS, ON-SITE LAUNDRY, AND MUCH MORE. THIS 3BD + 1.5BTH APT HAS STOVE, AN ALL TILE FLOOR, A/C UNIT, A BALCONY AND MUCH MORE!!INTERIOR PICTURES COMING SOON!!SORRY NO PETS OR SECTION 8 PLEASE! FOR MORE DETAILS CALL ANA AT 818-300-4442",20316 Cohasset Street,,2,3,1700,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,apartment,34.20669937,-118.5759964,,,,,,,
5289994,,Regular,27987,"Just reduced! Owner is motivated! Great unit in good conditions that is ready to be moved into. Unit has updated flooring, paint, newer carpets, an updated kitchen, 2 large bedroom, 2 good sized bathrooms, an in unit laundry room, and a private balcony. Call today to see this great unit!",20235 Keswick Street #313,,2,2,1750,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,apartment,34.2098999,-118.5739975,,,,,,,
5289995,,Regular,27987,"LARGE 3BD 1.5BTH APARTMENT IN WINNETKA! Upper unit 1-car Parking included. THIS BUILDING IS WALKING DISTANCE TO MOST SHOPPING CENTERS, RESTAURANTS, SCHOOLS, ETC. BUILDING HAS CONTROLLED ACCESS, ON-SITE LAUNDRY, AND MUCH MORE. THIS 3BD 1.5BTH APT HAS STOVE, AN ALL TILE FLOOR, AC UNIT, A BALCONY AND MUCH MORE!!SORRY NO PETS PLEASE!",20306 Cohasset Street,,1,3,1800,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,apartment,34.20669937,-118.5759964,,,,,,,
5289996,,Regular,27987,Amazing area! 2 bedrooms each sliding glass doors leading to a private balcony. living room with fireplace.Laundry upstairs. The unit has been updated.,20155 Keswick Street #214,,3,2,1899,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,apartment,34.2098999,-118.572998,,,,,,,
5289997,,Regular,27987,"This is a 1,300 sf, 3 bed, 2 bath, large kitchen, large front-yard and backyard and newly installed wood floor house for rent. The house comes with washer and dryer (tenant is responsible for maintaining the washer and dryer if there is any problem). The house is move-in ready and has beautiful interior. Tenant is required to sign a 1 year contract with 1 month ($1900) security deposit. Potential tenant will pay $25 for background and credit check. Feel free to contact (phone call preferred) Jim Ly at 818-836-2970 or teresata2002@yahoo.com to set up an appointment to see the house.",20526 Saticoy Street,,2,3,1900,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,single_home,34.20800018,-118.5810013,,,,,,,
5289999,,Regular,27987,"Enjoy living without the hassles of neighbors being above or below you. This townhouse style apartment even has three separate balconies --one on the main floor off of the living room and one in each bedroom. The kitchen cabinets are light-stained wood with quartz counters and includes a stove, dishwasher, microwave and fridge. This unit has stylish gas fireplace, and of course it includes central heating and air conditioning. The designer paint color eludes a soothing feeling. Also, the amenities include onsite laundry, a convenient trash chute and two designated parking spaces (tandem) within the gated garage.",7323 Winnetka Avenue #116,,2,2,1995,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,townhouse,34.20439911,-118.5709991,,,,,,,
5290000,,Regular,27987,"Freshly painted and newly remodeled with distressed wood flooring in the living room and dining room, ceramic tile in kitchen and bathrooms, granite counters and fixtures in bathrooms. Ceiling fans in dining and all bedrooms, designer paint and recessed lighting in living room, entry, and kitchen, carpeting in bedrooms, and stainless kitchen appliances including stove, microwave, refrigerator and dishwasher. Washer and dryer hook ups are in the direct access garage. Two patios with space for BBQ, table and chairs. Rent includes water, sewer, trash and basic cable!",20807 Roscoe Boulevard #12,,3,3,2200,"Winnetka, CA 91306",Winnetka,Los Angeles,91306,apartment,34.22050095,-118.586998,,,,,,,
5290001,,Regular,27987,"Marketing DescriptionDon't miss the opportunity to rent this wonderful, updated townhome. Living room has gas fireplace and leads out to front tiled patio. Nice powder room off hallway between living room and kitchen. Bright and open kitchen features gorgeous granite counter tops, beautiful high quality cabinetry and opens up to dining area/family room that leads out to a large, extremely private back patio that feels like a backyard. This patio leads to the extra large 2-car garage with built in cabinets for storage. Upstairs there are 2 bedrooms and 1 updated hallway bathroom with granite counter tops, and also the master bedroom suite with separate double sinks in granite counter tops, nice closet space and a separate area with toilet and large tub. Newer a/c unit and thermostat. Complex features guest parking, meandering pathways and a sparkling pool. Convenient location near transit, freeways and the Orange Line.",8227 Mason Avenue #C,,3,3,2250,"Los Angeles, CA 91306",Winnetka,Los Angeles,91306,townhouse,34.21920013,-118.5800018,,,,,,,
5290002,,Regular,27987,"This is a beautiful 3 Bedroom 2 bath home in a great area! It has a two car garage, a large pool, and hardwood floors. No Pets. Call Jennifer (818) 416-1514",8112 Mcnulty Avenue,,2,3,2295,"Canoga Park, CA 91306",Winnetka,Los Angeles,91306,single_home,34.21770096,-118.5859985,,,,,,,
